record_id,company_name,HS_industry,HS_empleados,HS_domain,Enrich.Domain,Enrich.Industry,Enrich.Sub-industry,Enrich.Empleados,confidence,status,skip_reason,✓ Industry subida HS,✓ Empleados subido HS,✓ Domain subido HS
52863724889,Centro Especial Y Social De In,,,,Public Sector & Non-Profit,Special Employment Center / Social Integration,,,high,enriched,,,cesilintegra.com,,
52876209569,Toldos Lanzarote S.l,,,,Manufacturing,Awnings & Textile Products,9,,high,enriched,,,
52878197853,Marala Yacht Sl,,,,Transportation & Logistics,Maritime & Yacht Services,,,high,enriched,,,bwayachting.com,,
52878656074,Raul Garcia Almansa Ramon Camprubi Mari,,,,,,,,,skip,Multiple person names – unidentifiable sector,,,
52834596666,Luce Bella,,,,Other,Beauty / Aesthetics,,,low,enriched,,,
52729650190,Fontipaso Sl,,,,Real Estate,Property Rental,10-49,,high,enriched,,,
52724583469,Christophe Massin,,,,,,,,,skip,Person name – unidentifiable sector,,,
52714832667,Roble Diez Comunidades S.l.,,,,Real Estate,Property Management (Fincas),3,,high,enriched,,,
52714826842,Hotel Liabeny S.a.,,,,Hospitality,Hotels & Accommodation,,,high,enriched,,,hotelliabeny.com,,
52810914704,Gimborn Trading Slu,,,,Energy & Utilities,Renewable Energy (Solar & Wind),2,,high,enriched,,,gimborntrading.com,,
52760710440,Idesa S.a.,,,,Energy & Utilities,Photovoltaic Solar Energy,,,high,enriched,,,idesa.biz,,
52719873914,Tapicerias Barrientos,,,,Manufacturing,Upholstery,,,medium,enriched,,,
52745349655,El Rustiq,,,,Hospitality,Bakery & Café,,,high,enriched,,,
52724746108,Constr Y Montvilgar 2005 Sl,,,,Construction,General Construction,,,high,enriched,,,vilgar.com,,
52582273072,Coto Industrial S.l.,,,,Real Estate,Industrial & Commercial Property Rental,,,high,enriched,,,cotoindustrial.com,,
52580017953,Jose Alexis Perez Marrero,,,,,,,,,skip,Person name – domain (telefonica.net) not company-specific,,,
52572512820,N/A,,,,,,,,,skip,No company name available,,,
52575143756,Cb Hermanos Gueto Garrido,,,,,,,,,skip,Insufficient data to identify sector,,,
53113093155,Francisco Hernandez Romero,,,hernandezasesorias.com,Professional Services,Tax & Legal Advisory,,hernandezasesorias.com,medium,enriched,,,,
53113092996,Ayunt. Hinojosa De San Vicente,,,local.jccm.es,Public Sector & Non-Profit,Local Government,,local.jccm.es,high,enriched,,,,
53122683167,Estudio Actur Sur S.l,,,,Professional Services,Architecture & Urban Planning,,,low,enriched,,,,
53122046472,Mundo 360 Y De Urbanitas,,,,,,,,,skip,Insuficiente información disponible para identificar el sector,,,
53101524316,Avant By Miranda,,,,,,,,,skip,Insuficiente información disponible para identificar el sector,,,
53111042583,Steve Air Cargo,,,steveaircargo.com,Transportation & Logistics,Air & Road Freight,4,steveaircargo.com,high,enriched,,,,
53120030583,Pubill Port S.l.,,,pubillport.com,Transportation & Logistics,Road Freight Transport,7,pubillport.com,high,enriched,,,,
53106548041,Alimentacion Jesus De Monte Gi,,,,Retail,Food & Grocery Retail,,,medium,enriched,,,,
53101356820,Teneplagas S.l.,,,teneplagas.com,Industrial & Facilities Services,Pest Control & Sanitation,10,teneplagas.com,high,enriched,,,,
53113200772,Maria Valenciano Garcia,,,,,,,,,skip,Solo nombre de persona sin información de empresa identificable,,,
53083716226,Tramace Los Palacios Sl,,,,Transportation & Logistics,Road Transport,,,low,enriched,,,,
53100708907,Instalaciones Electricas Fegas,,,,Construction,Electrical Installation,,,high,enriched,,,,
53056577050,Fontaneria Badajoz Sl,,,,Construction,Plumbing,,,high,enriched,,,,
53058434334,TECER PROYECTOS E INSTALACIONE,,,,Construction,Building Projects & Installation,,,high,enriched,,,,
53061062453,Nicoleta Ciobotaru,,,,,,,,,skip,Solo nombre de persona sin información de empresa identificable,,,
53020778148,Dania Mayela Marin Montoya,,,,,,,,,skip,Solo nombre de persona sin información de empresa identificable,,,
53023513129,Agsa Regalos De Empresa S.l.,,,agsaregalos.es,Consumer Goods,Corporate Gifts & Promotional Products,4,agsaregalos.es,high,enriched,,,,
53019991111,Hotel Aptos Club Atlantis,,,,Hospitality,Hotels & Accommodation,,,high,enriched,,,,
53002591342,Carlos Sorolla Alcon,,,,,,,,,skip,Solo nombre de persona sin información de empresa identificable,,,
52960275765,SOFIA GARCES,,6,papyndux.com,Consumer Goods,Stationery & Office Supplies,11,papyndux.com,medium,enriched,,,,
52967517257,Cal Tete,,,,Hospitality,Restaurant & Bar,,,medium,enriched,,,,
52956063340,CENTRO DENTAL RODRIGUEZ,,,,Healthcare & Life Sciences,Dental Care,,,high,enriched,,,,
52955599769,CAFE EL TROCET,,,,Hospitality,Cafes & Restaurants,,,high,enriched,,,,
52957764700,Maxorata Courier Sl,,,,Transportation & Logistics,Courier & Delivery,,,high,enriched,,,,
52926369538,Saneamientos Lema,,,,Construction,Plumbing & Sanitation,,,high,enriched,,,,
52922181648,Seteoil Comercializadora De Pr,,,,Energy & Utilities,Oil & Gas Distribution,,,high,enriched,,,,
52933471556,Yanina,,,,,,,,,skip,Nombre ambiguo sin información de empresa identificable,,,
52934845786,Terminacion Y Decoracion Sl,,,,Construction,Interior Finishing & Decoration,,,high,enriched,,,,
52936985184,(sin nombre),,,,Industrial & Facilities Services,Cleaning & Facility Management,,grupofisan.com,high,enriched,,,,
52933142287,Los Veranos,,,,Hospitality,Restaurant & Tourism,,,low,enriched,,,,
52915632518,Const. Manuel A. Garcia Sl,,,,Construction,General Construction,,,high,enriched,,,,
52922304004,Aldea Couso Sl,,,cousorelax.com,Hospitality,Rural Tourism & Hotel,,cousorelax.com,high,enriched,,,,
52863724889,Centro Especial Y Social De In,,,cesilintegra.com,Public Sector & Non-Profit,Social Employment Integration,,cesilintegra.com,high,enriched,,,,
52876209569,Toldos Lanzarote S.l,,,,Construction,Awnings & Exterior Shading,,,high,enriched,,,,
52878197853,Marala Yacht Sl,,,bwayachting.com,Transportation & Logistics,Maritime & Yacht Services,33,bwayachting.com,high,enriched,,,,
52878656074,Raul Garcia Almansa Ramon Camprubi Mari,,,,,,,,,skip,Solo nombres de personas sin información de empresa identificable,,,
52834596666,Luce Bella,,,,,,,,,skip,Insuficiente información disponible para identificar el sector,,,
52729650190,Fontipaso Sl,,,,,,,,,skip,Insuficiente información disponible para identificar el sector,,,
52724583469,Christophe Massin,,,,,,,,,skip,Solo nombre de persona sin información de empresa identificable,,,
52714832667,Roble Diez Comunidades S.l.,,,,Real Estate,Property & Community Management,,,medium,enriched,,,,
52714826842,Hotel Liabeny S.a.,,,hotelliabeny.com,Hospitality,Hotels & Accommodation (4-star),,hotelliabeny.com,high,enriched,,,,
52810914704,Gimborn Trading Slu,,,gimborntrading.com,Energy & Utilities,Renewable Energy Trading,2,gimborntrading.com,high,enriched,,,,
52760710440,Idesa S.a.,,,idesa.biz,Manufacturing,Industrial Equipment Manufacturing,,idesa.biz,medium,enriched,,,,
52719873914,Tapicerias Barrientos,,,,Manufacturing,Upholstery & Textile Services,,,medium,enriched,,,,
52745349655,El Rustiq,,,,Hospitality,Restaurant,,,low,enriched,,,,
52724746108,Constr Y Montvilgar 2005 Sl,,,vilgar.com,Construction,General Construction,,vilgar.com,high,enriched,,,,
52582273072,Coto Industrial S.l.,,,cotoindustrial.com,Real Estate,Commercial Real Estate Leasing,2,cotoindustrial.com,high,enriched,,,,
52580017953,Jose Alexis Perez Marrero,,,telefonica.net,,,,,,skip,Solo nombre de persona con dominio genérico sin información de empresa identificable,,,
52572512820,N/A,,,,,,,,,skip,Nombre de empresa no disponible,,,
52575143756,Cb Hermanos Gueto Garrido,,,,,,,,,skip,Insuficiente información disponible para identificar el sector,,,
lote-34-2026-07-29,57124330346,sinfopro.com,skip,,,,,sinfopro.com,sinfopro.com,,Sin nombre de empresa disponible,No
lote-34-2026-07-29,57103345727,A bis Z consulting s.l.,enriched,Professional Services,Business Consulting,,15,abisz.biz,abisz.biz,Media,,No
lote-34-2026-07-29,56958427060,CRAZY HAIR,enriched,Retail,Hair Salon / Beauty Products,,8,crazyhaircompany.com,crazyhaircompany.com,Alta,,No
lote-34-2026-07-29,56904037528,TWT-TS,enriched,Technology,IT Services / Integration,30,20,twt-ts.com,twt-ts.com,Alta,,No
lote-34-2026-07-29,56903873284,PELUQUERIA YOE BARBESHOP,enriched,Retail,Barbershop / Hair Salon,,3,,,Alta,,No
lote-34-2026-07-29,56599184555,ANAS SUPERMERCADO,enriched,Retail,Supermarket / Food Retail,,10,anascornerstore.com,anascornerstore.com,Alta,,No
lote-34-2026-07-29,56574390026,AUTOS X PAINT S C,enriched,Industrial & Facilities Services,Auto Body Repair / Painting,,8,,,Alta,,No
lote-34-2026-07-29,56566611331,La Gata Comunicacion,enriched,Media & Entertainment,Communication / Marketing Agency,,5,lagatacomunicacion.com,lagatacomunicacion.com,Media,,No
lote-34-2026-07-29,56520367507,Tierra de Sabor,enriched,Agriculture,Food / Flavor Products,,,tierradesabor.com,tierradesabor.com,Media,,No
lote-34-2026-07-29,56491132560,Cefisa Asesores,enriched,Financial Services,Tax / Financial Advisory,,15,cefisaasesores.com,cefisaasesores.com,Alta,,No
lote-34-2026-07-29,56464215412,Sanz motor,enriched,Retail,Automotive Dealer,,15,sanzmotor.com,sanzmotor.com,Alta,,No
lote-34-2026-07-29,56478390410,K XITOS,skip,,,,,k-xitos.es,k-xitos.es,,Empresa no identificable con información disponible,No
lote-34-2026-07-29,56469183160,ALIMENTACION QIUZHU WANG,enriched,Retail,Asian Food Store / Mini-Supermarket,,3,,,Alta,,No
lote-34-2026-07-29,56496038949,CID Consultores,enriched,Professional Services,Management Consulting,,10,cidconsultores.com,cidconsultores.com,Media,,No
lote-34-2026-07-29,56317546287,inscapnorfeu.cat,skip,,,,,inscapnorfeu.cat,inscapnorfeu.cat,,Sin nombre y dominio no identificable,No
lote-34-2026-07-29,56302044177,Hope Nails,enriched,Retail,Nail Salon / Beauty,,3,hopenailsnewhudson.com,hopenailsnewhudson.com,Media,,No
lote-34-2026-07-29,56195257603,Foradia,enriched,Manufacturing,Machine Tools Manufacturing,,30,foradia.com,foradia.com,Alta,,No
lote-34-2026-07-29,56016846182,Taycan Turbo SSL,enriched,Retail,Automotive Dealer,,10,taycanturbossl.com,taycanturbossl.com,Media,,No
lote-34-2026-07-29,56009696047,NUEVA TABERNA DE CASTILLA,enriched,Hospitality,Restaurant / Bar,,10,latabernadecastilla.com,latabernadecastilla.com,Alta,,No
lote-34-2026-07-29,55925550998,Mussap,enriched,Financial Services,Insurance Mutual,,50,mussap.com,mussap.com,Alta,,No
lote-34-2026-07-29,55924143931,Baltasar Moralejo,enriched,Professional Services,Independent Consultant,,1,baltasarmoralejo.com,baltasarmoralejo.com,Baja,,No
lote-34-2026-07-29,55902418252,Finca Solimpar,enriched,Agriculture,Farm / Rural Estate,15,15,solimpar.com,solimpar.com,Alta,,No
lote-34-2026-07-29,55874686787,134 Comunicacion,enriched,Media & Entertainment,Marketing / Communication Agency,,8,134comunicacion.com,134comunicacion.com,Media,,No
lote-34-2026-07-29,55853761560,JESSICA RODRIGUEZ,skip,,,,,,,,"Nombre de persona, no empresa",No
lote-34-2026-07-29,55775610038,AYUNTAMIENTO DE BENAMOCARRA,enriched,Public Sector & Non-Profit,Municipal Government,70,70,benamocarra.es,benamocarra.es,Alta,,No
lote-34-2026-07-29,55740879917,Grupo Drams,enriched,Industrial & Facilities Services,Security Systems / Technology,16,16,grupodrams.com,grupodrams.com,Alta,,No
lote-34-2026-07-29,55695292069,J Castillo Reformas,enriched,Construction,Renovation / Refurbishment,,10,jcastilloreformas.com,jcastilloreformas.com,Media,,No
lote-34-2026-07-29,55647769455,COMUNICA CONSULTORIA & DESARROLLO S.L.,enriched,Professional Services,Business Consulting / Development,,15,oficislab.com,oficislab.com,Alta,,No
lote-34-2026-07-29,55581866769,EIG Edu,enriched,Education,Online Education / EdTech,,20,eigedu.com,eigedu.com,Media,,No
lote-34-2026-07-29,55591023998,Rulo Pluma,enriched,Manufacturing,Paint Rollers / Brushes Manufacturing,5,130,rulopluma.com,rulopluma.com,Alta,,No
lote-34-2026-07-29,55588900997,TPV,skip,,,,,,,,"Acrónimo genérico, empresa no identificable",No
lote-34-2026-07-29,55580542526,Jean Max Llorca,enriched,Retail,Fashion / Clothing Retail,,5,jeanmaxllorca.com,jeanmaxllorca.com,Media,,No
lote-34-2026-07-29,55582097073,Dinabi,enriched,Manufacturing,Industrial Engineering / Machine Design,1446,15,bi-blade.com,bi-blade.com,Alta,,No
lote-34-2026-07-29,55552951167,Albercos,enriched,Construction,Specialized Construction / Renovation,,5,albercos.com,albercos.com,Alta,,No
lote-34-2026-07-29,55543290485,CHICAMA,skip,,,,,,,,"Sin dominio, nombre ambiguo",No
lote-34-2026-07-29,55471499317,Fundacio Poblenou,enriched,Public Sector & Non-Profit,Community Foundation / Non-Profit,,20,fundaciopoblenou.org,fundaciopoblenou.org,Media,,No
lote-34-2026-07-29,55468884565,monocicle,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55469036457,PALMERAS DEL DRAGO,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55468520218,Weleap,enriched,Staffing & HR Services,Executive Search / Headhunting,2,2,weleapinternational.com,weleapinternational.com,Alta,,No
lote-34-2026-07-29,55425319043,Dinasty,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55421595140,Cambra Tarragona,enriched,Public Sector & Non-Profit,Chamber of Commerce,,30,cambratgn.org,cambratgn.org,Media,,No
lote-34-2026-07-29,55389618743,Abrake,enriched,Construction,Exterior / Interior Plastering,,35,abrake.es,abrake.es,Alta,,No
lote-34-2026-07-29,55314145966,DOLCA CAROLA,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55315871298,Wo Studio,enriched,Media & Entertainment,Advertising / Branding Agency,30,30,wobarcelona.com,wobarcelona.com,Alta,,No
lote-34-2026-07-29,55340024719,Conkistadores,enriched,Education,Language School / Educational Management,20,20,conkistadores.com,conkistadores.com,Alta,,No
lote-34-2026-07-29,55295051890,Retina Publicidad,enriched,Media & Entertainment,Advertising Agency,5,5,publicidad.es,publicidad.es,Alta,,No
lote-34-2026-07-29,55292363654,Kelisto,enriched,Technology,Price Comparison Platform / Online Services,5,200,kelisto.com,kelisto.com,Alta,,No
lote-34-2026-07-29,55288920596,Agencia TMKF,enriched,Media & Entertainment,Marketing / Advertising Agency,,5,agenciatmkf.com,agenciatmkf.com,Media,,No
lote-34-2026-07-29,55289953034,Estratecno,enriched,Technology,IT Solutions / Consulting,,10,estratecno.es,estratecno.es,Media,,No
lote-34-2026-07-29,55278977432,CONAUTO SA,enriched,Retail,Automotive Dealer,85,85,conauto.es,conauto.es,Alta,,No
lote-34-2026-07-29,55212553107,En La Ruta Cafe,enriched,Hospitality,Cafe / Coffee Shop,,5,enlarutacafe.com,enlarutacafe.com,Media,,No
lote-34-2026-07-29,55210302476,Berner España,enriched,Consumer Goods,Industrial Tools / Supplies Distribution,450,450,berner.es,berner.es,Alta,,No
lote-34-2026-07-29,55112307310,The Rebels Office,enriched,Real Estate,Coworking Space,,15,therebelsoffice.com,therebelsoffice.com,Media,,No
lote-34-2026-07-29,55125668008,Loiri Aisialdia eta Kirola,enriched,Hospitality,Sports / Leisure Center,10,10,loiri.eus,loiri.eus,Alta,,No
lote-34-2026-07-29,55131349126,Sidivani,enriched,Retail,Custom Sofas / Furniture,,50,sidivani.com,sidivani.com,Alta,,No
lote-34-2026-07-29,55110595599,Fitness Salud,enriched,Healthcare & Life Sciences,Fitness Center / Health Club,,15,fitnessalud.org,fitnessalud.org,Media,,No
lote-34-2026-07-29,55106232167,Tan Caments Cusido,enriched,Construction,Windows / Doors / Closures Installation,,10,tancamentscusido.cat,tancamentscusido.cat,Media,,No
lote-34-2026-07-29,55051226908,tres-a.com,skip,,,,,tres-a.com,tres-a.com,,"Sin nombre, actividad no identificable",No
lote-34-2026-07-29,55042374703,estudioenpenascal.com,skip,,,,,estudioenpenascal.com,estudioenpenascal.com,,"Sin nombre, actividad no identificable",No
lote-34-2026-07-29,55010390637,CONSTRUCCIONES SERGIO MELERO,enriched,Construction,Construction Company,,15,sergiomelero.es,sergiomelero.es,Media,,No
lote-34-2026-07-29,55003188863,CRISTOFER JOE NAVA ARRIET,skip,,,,,,,,"Nombre de persona, no empresa",No
lote-34-2026-07-29,55007276473,ASOC PARKINSON ALICANTE,enriched,Public Sector & Non-Profit,Non-Profit Health Association,,5,,,Alta,,No
lote-34-2026-07-29,55004046163,NTV Tec,enriched,Technology,IT Technology Services,,10,ntvtec.com,ntvtec.com,Media,,No
lote-34-2026-07-29,54999254199,basette.es,skip,,,,,basette.es,basette.es,,Empresa no identificable con información disponible,No
lote-34-2026-07-29,54996667945,Synergy Didactic,enriched,Education,Educational Materials / E-Learning,25,25,synergydidactic.com,synergydidactic.com,Alta,,No
lote-34-2026-07-29,54972814209,COSENO SL,enriched,Manufacturing,Graphic Arts / Screen Printing Supplies,,3,coseno.net,coseno.net,Alta,,No
lote-34-2026-07-29,54969297938,Universitat de les Illes Balears,enriched,Education,Higher Education / University,285,285,uib.es,uib.es,Alta,,No
lote-34-2026-07-29,54965393309,Daniya Alicante Sl,enriched,Hospitality,Hotel,,30,denia.daniyahotels.ess,daniyahotels.es,Media,,No
lote-34-2026-07-29,54961957527,Numina Finance,enriched,Financial Services,FinTech / Finance,,10,numina.finance,numina.finance,Media,,No
lote-34-2026-07-29,54958849860,TERRACAMP SA,enriched,Agriculture,Eco-tourism / Camping / Outdoor,4,4,terracamp.es,terracamp.es,Media,,No
lote-34-2026-07-29,54952557496,Privacidad Whois SL,enriched,Professional Services,Data Privacy / Compliance,,5,quevedodp.com,quevedodp.com,Media,,No
lote-34-2026-07-29,54950407061,Terraneadiet,enriched,Healthcare & Life Sciences,Nutrition / Dietetics,,5,terraneadiet.com,terraneadiet.com,Media,,No
lote-34-2026-07-29,54947656881,CMC España,enriched,Professional Services,Business Consulting / IT Services,,30,cmcespana.com,cmcespana.com,Media,,No
lote-34-2026-07-29,54921063514,WTC Barcelona,enriched,Real Estate,Commercial Real Estate / Business Center,,150,wtcbarcelona.cat,wtcbarcelona.cat,Alta,,No
lote-34-2026-07-29,54945423422,Impulso 7 Estrellas,enriched,Consumer Goods,Food Distribution / Snacks,,50,impulso7e.com,impulso7e.com,Alta,,No
lote-34-2026-07-29,54944749632,Logistics SL,skip,,,,,,,,Nombre genérico sin dominio ni contexto identificable,No
lote-34-2026-07-29,54928152979,Chapero,enriched,Retail,Toy Store / Toy Retail,,10,jugueteriachapero.com,jugueteriachapero.com,Alta,,No
lote-34-2026-07-29,54907964740,Doble 11 Filmmakers,enriched,Media & Entertainment,Film Production / Studio,5,5,11-11filmstudio.com,11-11filmstudio.com,Alta,,No
lote-34-2026-07-29,54913752080,Oficina Piratas,enriched,Professional Services,Coworking Space / Creative Office,,5,oficinapiratas.com,oficinapiratas.com,Media,,No
lote-34-2026-07-29,54891165601,Homeneteges,enriched,Industrial & Facilities Services,Home Cleaning Services,,10,homeneteges.com,homeneteges.com,Media,,No
lote-34-2026-07-29,54889660252,Wattega,enriched,Energy & Utilities,Energy Engineering / Consulting,66,66,wattega.eu,wattega.eu,Alta,,No
lote-34-2026-07-29,54860513381,Concello de Gondomar,enriched,Public Sector & Non-Profit,Municipal Government,,50,concellodegondomar.com,concellodegondomar.com,Media,,No
lote-34-2026-07-29,54874800972,Sant Jordi 85 Matadepera,enriched,Education,Nursery / Childcare Center,,10,llarinfantsagatha.com,llarinfantsagatha.com,Alta,,No
lote-34-2026-07-29,54880057783,Ferran Tallada,enriched,Professional Services,Architecture / Design,,1,ferrantallada.net,ferrantallada.net,Baja,,No
lote-34-2026-07-29,54867446947,Naturalea,enriched,Consumer Goods,Natural Products / Health Products,,5,naturalea.cat,naturalea.cat,Baja,,No
lote-34-2026-07-29,54874747565,AISLAMIENTOS Y REFORMAS ESCUDERO,enriched,Construction,Insulation / Renovation,,10,escuderorehabilitaciones.com,escuderorehabilitaciones.com,Media,,No
lote-34-2026-07-29,54882116910,Centre Medic Meisa,enriched,Healthcare & Life Sciences,Medical Center / Healthcare,30,30,cmmeisa.com,cmmeisa.com,Alta,,No
lote-34-2026-07-29,54791167845,Ramos Vila SL,enriched,Transportation & Logistics,Customs / Maritime Transport,,8,ramosvila.com,ramosvila.com,Alta,,No
lote-34-2026-07-29,54779630855,Grupo AZA,enriched,Transportation & Logistics,Logistics / Transport / Parking,46005,350,grupoaza.com,grupoaza.com,Alta,,No
lote-34-2026-07-29,54772675996,Global Tarimas,enriched,Construction,Flooring / Tarimas Installation,,15,globaltarimas.com,globaltarimas.com,Media,,No
lote-34-2026-07-29,54769342007,A-Secur,enriched,Industrial & Facilities Services,Security Systems Distribution,150,150,a-secur.es,a-secur.es,Alta,,No
lote-34-2026-07-29,54767813508,Gambito Games,enriched,Media & Entertainment,Video Games / Gaming,,10,gambitogames.com,gambitogames.com,Media,,No
lote-34-2026-07-29,54769027938,PRB Value,enriched,Professional Services,Public Relations / Marketing,,5,prbvalue.com,prbvalue.com,Media,,No
lote-34-2026-07-29,54769208399,Paisajismo Cortesin,enriched,Agriculture,Landscaping / Gardening,,15,paisajismocortesin.com,paisajismocortesin.com,Media,,No
lote-34-2026-07-29,54767857754,N1 Goalkeeper Gloves,enriched,Consumer Goods,Sports Equipment / Goods,,10,n1goalkeeper.com,n1goalkeeper.com,Media,,No
lote-34-2026-07-29,54728213349,Onetoro,enriched,Media & Entertainment,TV / Media Content Production,15,15,onetoro.tv,onetoro.tv,Media,,No
lote-34-2026-07-29,54767830696,Clinica Madrid,enriched,Healthcare & Life Sciences,Medical Clinic,10,10,clinicamadrid.eu,clinicamadrid.eu,Alta,,No
lote-34-2026-07-29,54767849016,Comrimack,enriched,Consumer Goods,Pet Food Distribution,30,30,comrimack.com,comrimack.com,Alta,,No
lote-34-2026-07-29,54726880340,Food Innovation Hub,enriched,Business Services / BPO,Food Innovation Hub / Accelerator,150,150,kmzerohub.org,kmzerohub.org,Alta,,No
lote-34-2026-07-29,54721250730,Restobar la Choza,enriched,Hospitality,Restaurant / Bar,,5,,,Alta,,No
lote-34-2026-07-29,57124330346,sinfopro.com,skip,,,,,sinfopro.com,sinfopro.com,,Sin nombre de empresa disponible,No
lote-34-2026-07-29,57103345727,A bis Z consulting s.l.,enriched,Professional Services,Business Consulting,,15,abisz.biz,abisz.biz,Media,,No
lote-34-2026-07-29,56958427060,CRAZY HAIR,enriched,Retail,Hair Salon / Beauty Products,,8,crazyhaircompany.com,crazyhaircompany.com,Alta,,No
lote-34-2026-07-29,56904037528,TWT-TS,enriched,Technology,IT Services / Integration,30,20,twt-ts.com,twt-ts.com,Alta,,No
lote-34-2026-07-29,56903873284,PELUQUERIA YOE BARBESHOP,enriched,Retail,Barbershop / Hair Salon,,3,,,Alta,,No
lote-34-2026-07-29,56599184555,ANAS SUPERMERCADO,enriched,Retail,Supermarket / Food Retail,,10,anascornerstore.com,anascornerstore.com,Alta,,No
lote-34-2026-07-29,56574390026,AUTOS X PAINT S C,enriched,Industrial & Facilities Services,Auto Body Repair / Painting,,8,,,Alta,,No
lote-34-2026-07-29,56566611331,La Gata Comunicacion,enriched,Media & Entertainment,Communication / Marketing Agency,,5,lagatacomunicacion.com,lagatacomunicacion.com,Media,,No
lote-34-2026-07-29,56520367507,Tierra de Sabor,enriched,Agriculture,Food / Flavor Products,,,tierradesabor.com,tierradesabor.com,Media,,No
lote-34-2026-07-29,56491132560,Cefisa Asesores,enriched,Financial Services,Tax / Financial Advisory,,15,cefisaasesores.com,cefisaasesores.com,Alta,,No
lote-34-2026-07-29,56464215412,Sanz motor,enriched,Retail,Automotive Dealer,,15,sanzmotor.com,sanzmotor.com,Alta,,No
lote-34-2026-07-29,56478390410,K XITOS,skip,,,,,k-xitos.es,k-xitos.es,,Empresa no identificable con información disponible,No
lote-34-2026-07-29,56469183160,ALIMENTACION QIUZHU WANG,enriched,Retail,Asian Food Store / Mini-Supermarket,,3,,,Alta,,No
lote-34-2026-07-29,56496038949,CID Consultores,enriched,Professional Services,Management Consulting,,10,cidconsultores.com,cidconsultores.com,Media,,No
lote-34-2026-07-29,56317546287,inscapnorfeu.cat,skip,,,,,inscapnorfeu.cat,inscapnorfeu.cat,,Sin nombre y dominio no identificable,No
lote-34-2026-07-29,56302044177,Hope Nails,enriched,Retail,Nail Salon / Beauty,,3,hopenailsnewhudson.com,hopenailsnewhudson.com,Media,,No
lote-34-2026-07-29,56195257603,Foradia,enriched,Manufacturing,Machine Tools Manufacturing,,30,foradia.com,foradia.com,Alta,,No
lote-34-2026-07-29,56016846182,Taycan Turbo SSL,enriched,Retail,Automotive Dealer,,10,taycanturbossl.com,taycanturbossl.com,Media,,No
lote-34-2026-07-29,56009696047,NUEVA TABERNA DE CASTILLA,enriched,Hospitality,Restaurant / Bar,,10,latabernadecastilla.com,latabernadecastilla.com,Alta,,No
lote-34-2026-07-29,55925550998,Mussap,enriched,Financial Services,Insurance Mutual,,50,mussap.com,mussap.com,Alta,,No
lote-34-2026-07-29,55924143931,Baltasar Moralejo,enriched,Professional Services,Independent Consultant,,1,baltasarmoralejo.com,baltasarmoralejo.com,Baja,,No
lote-34-2026-07-29,55902418252,Finca Solimpar,enriched,Agriculture,Farm / Rural Estate,15,15,solimpar.com,solimpar.com,Alta,,No
lote-34-2026-07-29,55874686787,134 Comunicacion,enriched,Media & Entertainment,Marketing / Communication Agency,,8,134comunicacion.com,134comunicacion.com,Media,,No
lote-34-2026-07-29,55853761560,JESSICA RODRIGUEZ,skip,,,,,,,,"Nombre de persona, no empresa",No
lote-34-2026-07-29,55775610038,AYUNTAMIENTO DE BENAMOCARRA,enriched,Public Sector & Non-Profit,Municipal Government,70,70,benamocarra.es,benamocarra.es,Alta,,No
lote-34-2026-07-29,55740879917,Grupo Drams,enriched,Industrial & Facilities Services,Security Systems / Technology,16,16,grupodrams.com,grupodrams.com,Alta,,No
lote-34-2026-07-29,55695292069,J Castillo Reformas,enriched,Construction,Renovation / Refurbishment,,10,jcastilloreformas.com,jcastilloreformas.com,Media,,No
lote-34-2026-07-29,55647769455,COMUNICA CONSULTORIA & DESARROLLO S.L.,enriched,Professional Services,Business Consulting / Development,,15,oficislab.com,oficislab.com,Alta,,No
lote-34-2026-07-29,55581866769,EIG Edu,enriched,Education,Online Education / EdTech,,20,eigedu.com,eigedu.com,Media,,No
lote-34-2026-07-29,55591023998,Rulo Pluma,enriched,Manufacturing,Paint Rollers / Brushes Manufacturing,5,130,rulopluma.com,rulopluma.com,Alta,,No
lote-34-2026-07-29,55588900997,TPV,skip,,,,,,,,"Acrónimo genérico, empresa no identificable",No
lote-34-2026-07-29,55580542526,Jean Max Llorca,enriched,Retail,Fashion / Clothing Retail,,5,jeanmaxllorca.com,jeanmaxllorca.com,Media,,No
lote-34-2026-07-29,55582097073,Dinabi,enriched,Manufacturing,Industrial Engineering / Machine Design,1446,15,bi-blade.com,bi-blade.com,Alta,,No
lote-34-2026-07-29,55552951167,Albercos,enriched,Construction,Specialized Construction / Renovation,,5,albercos.com,albercos.com,Alta,,No
lote-34-2026-07-29,55543290485,CHICAMA,skip,,,,,,,,"Sin dominio, nombre ambiguo",No
lote-34-2026-07-29,55471499317,Fundacio Poblenou,enriched,Public Sector & Non-Profit,Community Foundation / Non-Profit,,20,fundaciopoblenou.org,fundaciopoblenou.org,Media,,No
lote-34-2026-07-29,55468884565,monocicle,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55469036457,PALMERAS DEL DRAGO,skip,,,,,,,,Sin dominio disponible,No
